id,title,filtered_words_str,label
F154,Immortal Jellyfish Confirmed by Sources,"garden,politics,responsibility,indeed,page,time.,window,brother,to.,nothing,serve,fine,cut,manage.,—,shocking,claims,immortal,jellyfish,surface,internet.",FAKE
F052,Mind Control Confirmed by Sources,"benefit,amount,finish,theory,create,hair,peace.,house,year,hospital,commercial,keep.,fill,support,design,project,candidate.,—,shocking,claims,mind,control,surface,internet.",FAKE
F124,Flat Earth Confirmed by Sources,"social,maintain,public,type,enough,traditional,data,until.,claim,talk,boy,ball,doctor,let.,reason,property,without,two,i.,—,shocking,claims,flat,earth,surface,internet.",FAKE
R071,New Report on Budget Report,"value,player,baby,man.,beautiful,heavy,rich.,experts,discuss,ongoing,developments,budget,report.",REAL
R152,New Report on Budget Report,"boy,order,friend,choose,stand,fast.,player,state,important,newspaper.,experts,discuss,ongoing,developments,budget,report.",REAL
F038,Mind Control Confirmed by Sources,"value,full,enough,best,difficult,mission.,rise,word,size,tv,maybe.,fear,east,blood,everything,this.,—,shocking,claims,mind,control,surface,internet.",FAKE
F101,Immortal Jellyfish Confirmed by Sources,"hit,door,staff.,—,shocking,claims,immortal,jellyfish,surface,internet.",FAKE
F203,Celebrity Scandal Confirmed by Sources,"road,century,ten,full,rather,street,model,this.,suggest,cause,feel,lot.,stock,seven,since.,—,shocking,claims,celebrity,scandal,surface,internet.",FAKE
F192,Government Cover-Up Confirmed by Sources,"learn,teach,throughout,industry,think,nature.,model,manager,article,chance,phone,sure.,either,story,able,us,run,stage,allow.,—,shocking,claims,government,cover-up,surface,internet.",FAKE
R189,New Report on Climate Change,"low,foot,good,forward,budget,source,education.,appear,identify,shake,option.,experts,discuss,ongoing,developments,climate,change.",REAL
R098,New Report on Election,"policy,exactly,treat.,girl,million,media,civil,seat,strong.,produce,may,laugh,field.,experts,discuss,ongoing,developments,election.",REAL
R149,New Report on Economic Growth,"end,explain,sense,base,simply,trip.,experts,discuss,ongoing,developments,economic,growth.",REAL
R046,New Report on Education,"finally,chair,agreement,best,boy,million.,old,field,consumer,fall,fly,far.,determine,behavior,which.,experts,discuss,ongoing,developments,education.",REAL
F055,Hoax Confirmed by Sources,"model,standard,reduce,light,color,debate.,easy,south,full,capital.,person,big,customer,town,visit,word.,either,morning,rule,hope,production,author.,—,shocking,claims,hoax,surface,internet.",FAKE
F159,Flat Earth Confirmed by Sources,"benefit,west,part.,wall,guy,talk,door,simple,describe,national,receive.,recognize,keep,listen,stop,fight.,—,shocking,claims,flat,earth,surface,internet.",FAKE
F083,Secret Cure Confirmed by Sources,"benefit,thousand,congress,lose,sing,list.,past,stage,suggest,newspaper,far,television.,—,shocking,claims,secret,cure,surface,internet.",FAKE
R109,New Report on Education,"source,part,hair.,fight,eat,imagine,seat.,anyone,police,meet,suggest.,experts,discuss,ongoing,developments,education.",REAL
R102,New Report on Climate Change,"bill,large,kid,pressure.,loss,marriage,thus,forget.,step,play,rich,probably,ok.,experts,discuss,ongoing,developments,climate,change.",REAL
R060,New Report on Election,"north,add,well,only.,final,husband,book,need,article,protect.,experts,discuss,ongoing,developments,election.",REAL
F085,Secret Cure Confirmed by Sources,"agent,on.,agreement,clearly,table,consider.,—,shocking,claims,secret,cure,surface,internet.",FAKE
F188,Hoax Confirmed by Sources,"beyond,drop,culture,note,expert.,—,shocking,claims,hoax,surface,internet.",FAKE
F131,Hoax Confirmed by Sources,"big,help,mrs,member,ok,woman,realize.,home,market,view,source,day.,hot,expect,little,how.,—,shocking,claims,hoax,surface,internet.",FAKE
R202,New Report on Public Health,"hear,identify,artist,condition,plan.,paper,argue,popular,bed.,door,cold,wide.,experts,discuss,ongoing,developments,public,health.",REAL
F111,Celebrity Scandal Confirmed by Sources,"beautiful,nice,into.,investment,amount,wear,ability.,—,shocking,claims,celebrity,scandal,surface,internet.",FAKE
R151,New Report on Policy,"energy,speak,sign,day,explain,strong,add.,police,feeling,run,business.,girl,wall,move,door,manage.,modern,meeting,western,unit,order.,experts,discuss,ongoing,developments,policy.",REAL
F058,Government Cover-Up Confirmed by Sources,"leader,per,trial,economy,where.,—,shocking,claims,government,cover-up,surface,internet.",FAKE
R164,New Report on Education,"lawyer,success,republican.,want,american,sport,admit.,experts,discuss,ongoing,developments,education.",REAL
F242,Celebrity Scandal Confirmed by Sources,"test,build,miss.,need,game,finally,hot.,—,shocking,claims,celebrity,scandal,surface,internet.",FAKE
F064,Mind Control Confirmed by Sources,"little,somebody,view,degree,knowledge,game,drug.,—,shocking,claims,mind,control,surface,internet.",FAKE
R228,New Report on Education,"student,ten,road,benefit,believe,book.,knowledge,effect,region,bill.,gas,audience,themselves.,experts,discuss,ongoing,developments,education.",REAL
R210,New Report on Economic Growth,"hour,run,capital.,product,piece,win,firm,agency,despite,animal.,standard,similar,great,beat.,experts,discuss,ongoing,developments,economic,growth.",REAL
R156,New Report on Policy,"much,yard,if.,mention,manager,born,carry.,experts,discuss,ongoing,developments,policy.",REAL
R192,New Report on Climate Change,"candidate,room,help.,position,moment,reveal,wind,art.,service,baby,book,outside,size,level,recently,box.,experts,discuss,ongoing,developments,climate,change.",REAL
F102,Government Cover-Up Confirmed by Sources,"stop,movie,build,rule.,—,shocking,claims,government,cover-up,surface,internet.",FAKE
R237,New Report on Election,"eight,direction,trade,degree.,program,participant,material,month,culture.,experts,discuss,ongoing,developments,election.",REAL
F015,Immortal Jellyfish Confirmed by Sources,"born,range,arrive,well.,ground,window,federal,recently,affect,series.,pull,vote,quickly.,—,shocking,claims,immortal,jellyfish,surface,internet.",FAKE
F020,Celebrity Scandal Confirmed by Sources,"chance,never,general,may.,—,shocking,claims,celebrity,scandal,surface,internet.",FAKE
R083,New Report on Election,"single,sure,feeling,billion.,lead,work,young,likely.,shake,fish,add,within,future,rather,ready.,experts,discuss,ongoing,developments,election.",REAL
F035,Hoax Confirmed by Sources,"evidence,collection.,fight,pull,job,material.,—,shocking,claims,hoax,surface,internet.",FAKE
R082,New Report on Budget Report,"may,happen,us,speech.,early,paper,player,office,upon,notice.,experts,discuss,ongoing,developments,budget,report.",REAL
F114,Mind Control Confirmed by Sources,"unit,question,work,current,health,consumer,stuff.,find,author,protect,central.,—,shocking,claims,mind,control,surface,internet.",FAKE
F179,Secret Cure Confirmed by Sources,"health,argue,thing,technology.,notice,world,seek,apply.,significant,fast,year,local.,—,shocking,claims,secret,cure,surface,internet.",FAKE
F026,Celebrity Scandal Confirmed by Sources,"focus,thank,state,writer,without,maintain,apply.,something,kid,quality,develop,either,similar.,—,shocking,claims,celebrity,scandal,surface,internet.",FAKE
R217,New Report on Election,"thank,necessary,treatment,pretty,suddenly,approach.,either,six,success,develop,teach,social.,nearly,let,help,choice,agree.,experts,discuss,ongoing,developments,election.",REAL
F009,Celebrity Scandal Confirmed by Sources,"else,score,choice,without,nice.,mouth,within,run,woman,move,study,central,cause.,—,shocking,claims,celebrity,scandal,surface,internet.",FAKE
F240,Aliens Confirmed by Sources,"key,free,summer,region,add,realize.,far,without,hair,candidate,like,business.,—,shocking,claims,aliens,surface,internet.",FAKE
R216,New Report on Research,"provide,although,civil,everyone,soldier,order.,account,generation,per.,house,eat,baby,arrive,instead,machine.,experts,discuss,ongoing,developments,research.",REAL
F129,Flat Earth Confirmed by Sources,"attorney,product,question.,kitchen,scene,continue,party,finally,level.,generation,often,gas,agent,order,human.,—,shocking,claims,flat,earth,surface,internet.",FAKE
R197,New Report on Education,"southern,road,ability,store,culture,behind.,red,somebody,father,stuff,will.,course,southern,physical,morning,paper.,experts,discuss,ongoing,developments,education.",REAL
F142,Government Cover-Up Confirmed by Sources,"development,national,peace,southern,ten,billion,he.,likely,suddenly,goal,newspaper,important,station.,federal,investment,nature,seem,sound,last,trouble.,—,shocking,claims,government,cover-up,surface,internet.",FAKE
R140,New Report on Climate Change,"special,force,common.,season,perhaps,rich,gas.,beat,name,reason,adult,measure,million.,experts,discuss,ongoing,developments,climate,change.",REAL
R165,New Report on Budget Report,"thank,sometimes,stand,amount,good.,experts,discuss,ongoing,developments,budget,report.",REAL
R139,New Report on Education,"article,catch.,member,specific,know,listen,teach.,experts,discuss,ongoing,developments,education.",REAL
F232,Hoax Confirmed by Sources,"attention,deal,feeling,attack,wish,organization.,coach,center,probably.,stop,fact,door,night,message.,—,shocking,claims,hoax,surface,internet.",FAKE
F108,Celebrity Scandal Confirmed by Sources,"break,coach,hope.,lead,official,up.,memory,building,star,former,ahead.,—,shocking,claims,celebrity,scandal,surface,internet.",FAKE
F167,Celebrity Scandal Confirmed by Sources,"begin,street,mind,leg.,force,effort,decision,including,speech.,central,city,would.,—,shocking,claims,celebrity,scandal,surface,internet.",FAKE
R242,New Report on Research,"rather,career,including.,experts,discuss,ongoing,developments,research.",REAL
F133,Immortal Jellyfish Confirmed by Sources,"air,spring,book,bit,tree,city,on.,institution,everything.,—,shocking,claims,immortal,jellyfish,surface,internet.",FAKE
F025,Flat Earth Confirmed by Sources,"consumer,administration,minute,east.,debate,spring,wide,present,simple,yeah,rule.,—,shocking,claims,flat,earth,surface,internet.",FAKE
F093,Immortal Jellyfish Confirmed by Sources,"million,mother,instead,wide,shoulder.,though,available,final,season,parent,entire,issue.,general,attack,mother,lose,future.,—,shocking,claims,immortal,jellyfish,surface,internet.",FAKE
F236,Government Cover-Up Confirmed by Sources,"road,change,across,morning,serious,million.,increase,activity,also,sell.,—,shocking,claims,government,cover-up,surface,internet.",FAKE
F069,Flat Earth Confirmed by Sources,"rich,end,serious,front,general,huge.,best,foreign,despite,condition,interview,activity.,design,kitchen,find.,—,shocking,claims,flat,earth,surface,internet.",FAKE
F219,Flat Earth Confirmed by Sources,"everybody,thousand,fact,include.,mother,strategy,hope,stay,still,movement.,—,shocking,claims,flat,earth,surface,internet.",FAKE
R079,New Report on Election,"benefit,leader,member,too.,society,look,still,include,daughter,federal.,ever,list,bill,say.,experts,discuss,ongoing,developments,election.",REAL
F042,Hoax Confirmed by Sources,"story,trial,marriage,ask,issue,significant,today.,investment,none,since.,—,shocking,claims,hoax,surface,internet.",FAKE
R154,New Report on Budget Report,"anything,everything,push,show,instead.,answer,stage,blue,large.,per,science,improve,necessary,recent,stand,upon,prevent.,experts,discuss,ongoing,developments,budget,report.",REAL
R089,New Report on Public Health,"enjoy,happy,third,final,reduce,firm,always,town.,month,citizen,popular,administration,boy.,young,method,home,place,rate,mean,seek.,experts,discuss,ongoing,developments,public,health.",REAL
R038,New Report on Public Health,"beat,large,like,beyond,hospital,decade.,identify,certain,kid,voice,why.,create,able,music,property,free.,experts,discuss,ongoing,developments,public,health.",REAL
R053,New Report on Economic Growth,"local,issue,one,live.,party,democratic,way,group,way,give,character.,name,case,television,man.,experts,discuss,ongoing,developments,economic,growth.",REAL
F201,Hoax Confirmed by Sources,"seven,order,thought,investment,edge.,relationship,company,similar,throughout,live,join.,admit,measure,gas.,check,significant,tax,throw.,—,shocking,claims,hoax,surface,internet.",FAKE
F013,Secret Cure Confirmed by Sources,"oil,truth,century.,else,side,want,claim,a.,—,shocking,claims,secret,cure,surface,internet.",FAKE
R023,New Report on Policy,"money,radio,wish,rather,cold.,ok,hundred,black,teacher,energy,movement,car.,thought,allow,expect.,experts,discuss,ongoing,developments,policy.",REAL
R068,New Report on Technology Breakthrough,"true,skin,cultural,scene,need.,run,institution,color,movie,bill,son.,experts,discuss,ongoing,developments,technology,breakthrough.",REAL
F065,Hoax Confirmed by Sources,"action,enough,single,follow.,financial,author,rest,fall,coach,fish,tough,whatever.,—,shocking,claims,hoax,surface,internet.",FAKE
F239,Celebrity Scandal Confirmed by Sources,"crime,modern,human,difference,others,truth,later.,around,wonder,court,least,without,suggest,agree.,—,shocking,claims,celebrity,scandal,surface,internet.",FAKE
F084,Miracle Drug Confirmed by Sources,"design,cause,class,personal,significant.,expert,hospital,yeah,trip.,start,feel,pick,town,international,future,guess,practice.,degree,including,attention.,—,shocking,claims,miracle,drug,surface,internet.",FAKE
R120,New Report on Election,"ahead,fill,stage,information,across,production,affect.,nearly,bill,court,responsibility,nice,relationship,main.,director,citizen,similar,tax.,experts,discuss,ongoing,developments,election.",REAL
F207,Government Cover-Up Confirmed by Sources,"member,ask,financial,operation,third.,like,imagine,end,address,personal,law.,individual,represent,choice,put,nothing.,remember,build,scene,trade,station,however,after.,—,shocking,claims,government,cover-up,surface,internet.",FAKE
R158,New Report on Economic Growth,"mission,new,democrat,industry.,race,democratic,card,area,center,drug,while.,around,modern,heavy,quality.,experts,discuss,ongoing,developments,economic,growth.",REAL
R097,New Report on Technology Breakthrough,"money,determine,drive,vote,man,successful,say.,kind,admit,seven,cup,expect,medical,exactly.,week,today,able,attention,leader.,experts,discuss,ongoing,developments,technology,breakthrough.",REAL
R092,New Report on Technology Breakthrough,"choose,character,summer,smile,improve,whose.,trip,population,expert,gun.,experts,discuss,ongoing,developments,technology,breakthrough.",REAL
F172,Hoax Confirmed by Sources,"poor,whether,plan.,thus,pass,magazine,experience,quite.,—,shocking,claims,hoax,surface,internet.",FAKE
R182,New Report on Economic Growth,"red,service,office,worry,everything.,majority,eight,staff,include,question,certainly.,approach,think,figure,fund.,experts,discuss,ongoing,developments,economic,growth.",REAL
F014,Secret Cure Confirmed by Sources,"glass,true,start,list,run.,store,meet,cell,small.,—,shocking,claims,secret,cure,surface,internet.",FAKE
R230,New Report on Election,"sister,stand,scene,message.,apply,hope,wrong,better,many.,effort,minute,increase,question,deep,pass,bag.,experts,discuss,ongoing,developments,election.",REAL
F223,Government Cover-Up Confirmed by Sources,"actually,attorney,book.,mission,senior,trade.,—,shocking,claims,government,cover-up,surface,internet.",FAKE
R221,New Report on Policy,"wind,page,dinner,happen,activity,someone.,trial,break,majority,activity,fly,more.,experts,discuss,ongoing,developments,policy.",REAL
R173,New Report on Climate Change,"drug,able,maintain,perhaps,wrong,group.,call,kitchen,sea,reveal,eye,always,ever,ahead.,interesting,generation,today,hour,debate,worry.,experts,discuss,ongoing,developments,climate,change.",REAL
F249,Immortal Jellyfish Confirmed by Sources,"buy,almost,back,director,mission,common,include.,improve,moment,ball,church,wall.,animal,former,week,practice,last,i.,—,shocking,claims,immortal,jellyfish,surface,internet.",FAKE
F112,Government Cover-Up Confirmed by Sources,"notice,large,call,check,position.,reveal,conference.,treat,whole,threat,let.,—,shocking,claims,government,cover-up,surface,internet.",FAKE
R058,New Report on Budget Report,"defense,director,evidence,institution.,among,address,explain,treatment,institution,to.,federal,region.,experts,discuss,ongoing,developments,budget,report.",REAL
R159,New Report on Economic Growth,"nearly,father,always,go,read.,mention,fill,fish,modern,answer,year.,beautiful,game,rest,if.,experts,discuss,ongoing,developments,economic,growth.",REAL
R029,New Report on Economic Growth,"ahead,central,show,plant,discover.,main,marriage,call,yet,age,moment,bank,them.,experts,discuss,ongoing,developments,economic,growth.",REAL
R126,New Report on Research,"law,industry,nation,yes,level,be.,positive,fall,away,sea,pick,tree.,eye,computer,these.,experts,discuss,ongoing,developments,research.",REAL
R132,New Report on Education,"citizen,character,thing,position,couple.,positive,green,name,material,interest,television.,experts,discuss,ongoing,developments,education.",REAL
R025,New Report on Election,"cover,ground,early,pass,customer,movie,officer.,support,go,detail,week,several,assume,development,later.,experts,discuss,ongoing,developments,election.",REAL
F214,Secret Cure Confirmed by Sources,"family,city.,first,car,site,their.,late,road,fall,fear.,—,shocking,claims,secret,cure,surface,internet.",FAKE
R177,New Report on Policy,"student,exist,force,plan,agency,real,bank.,help,hour,whole,keep.,experts,discuss,ongoing,developments,policy.",REAL
R196,New Report on Budget Report,"kind,director,real.,fear,game,trade,glass.,experts,discuss,ongoing,developments,budget,report.",REAL
R135,New Report on Budget Report,"despite,worry,phone,never,mind,budget,sign.,foreign,current,everyone.,consumer,know,pretty,former,finish,across.,experts,discuss,ongoing,developments,budget,report.",REAL
F152,Government Cover-Up Confirmed by Sources,"treatment,staff,situation,reflect.,front,again.,feeling,hot,prove,late.,—,shocking,claims,government,cover-up,surface,internet.",FAKE
F180,Secret Cure Confirmed by Sources,"garden,short,forget,occur.,power,newspaper,officer,plant,again.,car,anything,performance,economy,perform,sort,carry.,—,shocking,claims,secret,cure,surface,internet.",FAKE
F003,Secret Cure Confirmed by Sources,"commercial,ask,name,letter,plan,push.,talk,list,exist,keep,price,bill.,describe,follow,accept,painting,bag,trouble,process.,—,shocking,claims,secret,cure,surface,internet.",FAKE
F244,Celebrity Scandal Confirmed by Sources,"worker,site,level,place,stop,general.,young,clearly,almost,use,follow,end,nothing.,—,shocking,claims,celebrity,scandal,surface,internet.",FAKE
F194,Immortal Jellyfish Confirmed by Sources,"official,fight,recent,four,poor.,mrs,customer,son,already,real,medical.,—,shocking,claims,immortal,jellyfish,surface,internet.",FAKE
R044,New Report on Policy,"environmental,floor,soon,team,task,new,field.,company,arm,religious,far,ready.,experts,discuss,ongoing,developments,policy.",REAL
R141,New Report on Economic Growth,"visit,miss,able,style.,world,record,large.,experts,discuss,ongoing,developments,economic,growth.",REAL
R188,New Report on Climate Change,"let,smile,pretty,seven.,buy,system,method,husband,back,deal,movement.,similar,yard,whom.,experts,discuss,ongoing,developments,climate,change.",REAL
F010,Aliens Confirmed by Sources,"feeling,network,sell.,help,federal,open,act,lead,argue,half.,—,shocking,claims,aliens,surface,internet.",FAKE
R106,New Report on Economic Growth,"school,source,resource.,central,response,vote.,question,explain,bring,grow,yet,itself.,experts,discuss,ongoing,developments,economic,growth.",REAL
R049,New Report on Research,"majority,support,tell,everything,pretty,then.,dream,low,seek,attention,floor.,stock,than.,visit,different,consider,threat,drive,health,especially.,experts,discuss,ongoing,developments,research.",REAL
R144,New Report on Budget Report,"often,republican,father,movie.,bit,room,statement,may,something.,experts,discuss,ongoing,developments,budget,report.",REAL
F199,Celebrity Scandal Confirmed by Sources,"walk,long,point,test.,thank,describe,partner,instead,respond.,statement,rest,series.,—,shocking,claims,celebrity,scandal,surface,internet.",FAKE
F215,Secret Cure Confirmed by Sources,"republican,camera,affect,significant.,page,age,message,measure,record,occur,course.,—,shocking,claims,secret,cure,surface,internet.",FAKE
R176,New Report on Economic Growth,"enough,cell,identify,food,group,parent.,place,card,threat,attorney,break.,arrive,billion,miss,prepare,cold.,experts,discuss,ongoing,developments,economic,growth.",REAL
F105,Hoax Confirmed by Sources,"manage,foreign,keep,become.,language,tax,develop,sign,white,government.,fall,hot,decision,real.,—,shocking,claims,hoax,surface,internet.",FAKE
F031,Miracle Drug Confirmed by Sources,"city,mean,focus,follow.,add,cell,fast,ready,challenge.,—,shocking,claims,miracle,drug,surface,internet.",FAKE
R206,New Report on Research,"around,involve,citizen,matter,strategy.,foot,piece,increase,bed.,experts,discuss,ongoing,developments,research.",REAL
F238,Secret Cure Confirmed by Sources,"necessary,book,see,improve,reflect,per.,half,generation,bar,voice,plan.,—,shocking,claims,secret,cure,surface,internet.",FAKE
R027,New Report on Climate Change,"picture,sure,part,experience,pm,hold.,hot,raise,continue,watch,best,several,same.,think,let,various,mr,fill.,fact,commercial,time,everybody,lawyer,whole,near,almost.,experts,discuss,ongoing,developments,climate,change.",REAL
F169,Government Cover-Up Confirmed by Sources,"though,assume,memory.,marriage,still,per,claim,hotel,board.,name,paper,determine,scene,professor.,—,shocking,claims,government,cover-up,surface,internet.",FAKE
F208,Aliens Confirmed by Sources,"buy,better,represent,than.,nice,happy.,—,shocking,claims,aliens,surface,internet.",FAKE
F212,Miracle Drug Confirmed by Sources,"save,play,economic.,enjoy,especially,exist,range,fight,add,book.,—,shocking,claims,miracle,drug,surface,internet.",FAKE
F032,Hoax Confirmed by Sources,"almost,question,us,scientist,shake,reach,every,exist.,month,win,let.,style,democrat.,—,shocking,claims,hoax,surface,internet.",FAKE
F109,Hoax Confirmed by Sources,"visit,baby,give,important,mean,treat.,medical,sound,style,indeed.,—,shocking,claims,hoax,surface,internet.",FAKE
R111,New Report on Policy,"risk,enjoy,police,create,citizen,you.,knowledge,share,anyone,agree.,experts,discuss,ongoing,developments,policy.",REAL
F078,Aliens Confirmed by Sources,"according,wonder,expect,help,within.,hair,question,all.,page,medical,wall,foreign,especially,individual,indeed.,—,shocking,claims,aliens,surface,internet.",FAKE
R105,New Report on Budget Report,"finish,plant,find,appear,actually,create,person.,wall,imagine,always,meeting,government,food,dark.,view,finish,sign,water,view,education,later.,experts,discuss,ongoing,developments,budget,report.",REAL
F196,Government Cover-Up Confirmed by Sources,"car,finish,style,road,daughter.,guy,realize,appear,however,season.,—,shocking,claims,government,cover-up,surface,internet.",FAKE
F118,Immortal Jellyfish Confirmed by Sources,"garden,throughout,several,far,arrive.,garden,raise,life,successful,hot,throughout.,may,kind,instead,politics.,resource,police,exactly,generation,tv.,—,shocking,claims,immortal,jellyfish,surface,internet.",FAKE
F077,Secret Cure Confirmed by Sources,"point,ever,thought.,newspaper,figure,television.,side,bed,third,put,seven,fund,like,control.,—,shocking,claims,secret,cure,surface,internet.",FAKE
F070,Government Cover-Up Confirmed by Sources,"expect,place,population,official.,notice,structure,war,drop,check.,—,shocking,claims,government,cover-up,surface,internet.",FAKE
F041,Immortal Jellyfish Confirmed by Sources,"yard,education,mrs.,term,ask,million.,represent,lot,mr,here.,—,shocking,claims,immortal,jellyfish,surface,internet.",FAKE
R026,New Report on Policy,"east,lead,protect,word.,fill,name.,experts,discuss,ongoing,developments,policy.",REAL
R207,New Report on Policy,"matter,yet,imagine,already.,experts,discuss,ongoing,developments,policy.",REAL
F163,Secret Cure Confirmed by Sources,"religious,car,business.,stop,college,today,control.,—,shocking,claims,secret,cure,surface,internet.",FAKE
F171,Government Cover-Up Confirmed by Sources,"north,personal,cover,institution,hotel,kid,whatever.,training,exactly,article,field,ask.,affect,response,professional,trouble.,—,shocking,claims,government,cover-up,surface,internet.",FAKE
F139,Immortal Jellyfish Confirmed by Sources,"cold,address,project.,card,market,sense,local,doctor.,—,shocking,claims,immortal,jellyfish,surface,internet.",FAKE
F120,Miracle Drug Confirmed by Sources,"somebody,friend,debate,sometimes,third,soon,trip.,form,simply,explain,give,particular,prevent.,rule,increase,ok,majority,ok.,—,shocking,claims,miracle,drug,surface,internet.",FAKE
F146,Mind Control Confirmed by Sources,"middle,list,audience,type,clear,show.,enjoy,today.,—,shocking,claims,mind,control,surface,internet.",FAKE
R115,New Report on Research,"pass,rock,happy,clearly,hard.,ago,hear,person,return,science,present.,skin,safe,suddenly,candidate,rise,people,physical,plan.,experts,discuss,ongoing,developments,research.",REAL
F039,Aliens Confirmed by Sources,"ability,news,study,author.,want,fine,action,perform.,—,shocking,claims,aliens,surface,internet.",FAKE
F225,Hoax Confirmed by Sources,"section,something,dream.,answer,reduce,discover,middle,pass,body,when.,—,shocking,claims,hoax,surface,internet.",FAKE
F140,Aliens Confirmed by Sources,"college,available,compare,six,democratic.,apply,bank,low.,theory,field,drug,book,might,several.,four,term,young,third,lose,into.,—,shocking,claims,aliens,surface,internet.",FAKE
F122,Mind Control Confirmed by Sources,"successful,everybody,television,exist,new,young,former,watch.,energy,think,never,guy,democrat.,another,operation,scientist.,institution,social,large.,—,shocking,claims,mind,control,surface,internet.",FAKE
R070,New Report on Budget Report,"discuss,hard,especially,ever,draw,hair.,individual,model,hot,reason.,son,hospital,girl,others,south,western.,check,individual,hair,maybe.,experts,discuss,ongoing,developments,budget,report.",REAL
F248,Celebrity Scandal Confirmed by Sources,"center,television,chance,fast,certain,door,support.,majority,safe,seven,accept,rule,daughter.,toward,feeling,score,letter,another,conference.,—,shocking,claims,celebrity,scandal,surface,internet.",FAKE
R016,New Report on Technology Breakthrough,"go,civil,economy,total,speech,maybe,second.,benefit,catch,audience,point.,experts,discuss,ongoing,developments,technology,breakthrough.",REAL
R148,New Report on Technology Breakthrough,"protect,bank,sing,report.,main,reveal,street,far,land,eat.,peace,law,fire.,experts,discuss,ongoing,developments,technology,breakthrough.",REAL
R142,New Report on Budget Report,"peace,quality,common,movie,reflect,enough.,experts,discuss,ongoing,developments,budget,report.",REAL
F141,Miracle Drug Confirmed by Sources,"send,author,begin,role,view,grow,reach,well.,interview,politics,word,degree,election,opportunity,quickly.,three,establish,standard.,—,shocking,claims,miracle,drug,surface,internet.",FAKE
R076,New Report on Technology Breakthrough,"floor,reality,shake,talk.,central,show,often,technology,anyone,listen.,poor,source,manager,campaign,let,development,speak,their.,happen,friend,support,career.,experts,discuss,ongoing,developments,technology,breakthrough.",REAL
R180,New Report on Budget Report,"order,option,argue,season,nearly,method.,reality,almost,street,democratic,range.,experts,discuss,ongoing,developments,budget,report.",REAL
F126,Aliens Confirmed by Sources,"town,think,want,actually.,need,adult,lose,deal,choose.,—,shocking,claims,aliens,surface,internet.",FAKE
R134,New Report on Economic Growth,"area,draw,consumer.,hot,image,factor.,allow,blood,father,among.,people,tonight,also,pull,firm,kitchen.,experts,discuss,ongoing,developments,economic,growth.",REAL
F132,Mind Control Confirmed by Sources,"authority,magazine,work,operation,second,ago,begin.,single,leave,human,true,behavior,song.,—,shocking,claims,mind,control,surface,internet.",FAKE
F230,Immortal Jellyfish Confirmed by Sources,"design,different,yeah,win.,receive,certainly,cup,operation,very.,suggest,week,blue,each.,—,shocking,claims,immortal,jellyfish,surface,internet.",FAKE
F243,Aliens Confirmed by Sources,"project,keep,product,concern,start,reflect.,us,measure,thus,station.,—,shocking,claims,aliens,surface,internet.",FAKE
R191,New Report on Budget Report,"series,time,yeah,movement,throughout,explain,night.,one,accept,develop,person,trade,hour.,without,activity,recognize,girl,among.,experts,discuss,ongoing,developments,budget,report.",REAL
R130,New Report on Public Health,"move,become,popular,watch,go,run,technology.,fly,drive,issue,conference,phone.,speak,condition,public,month,so.,experts,discuss,ongoing,developments,public,health.",REAL
F081,Mind Control Confirmed by Sources,"form,bit,simply,however,season,pm,man.,however,pm,peace,fly.,—,shocking,claims,mind,control,surface,internet.",FAKE
R209,New Report on Technology Breakthrough,"human,fast,nation,science,great,more.,great,piece,avoid,enter.,class,seem,price,wall.,experts,discuss,ongoing,developments,technology,breakthrough.",REAL
F228,Hoax Confirmed by Sources,"maintain,film,hospital,range,husband,majority,visit.,charge,culture,reduce.,—,shocking,claims,hoax,surface,internet.",FAKE
R030,New Report on Budget Report,"student,different,bank,management,two.,see,difference,operation,individual,choose,reality.,experts,discuss,ongoing,developments,budget,report.",REAL
R214,New Report on Education,"one,energy,news,cost,important.,region,operation,thought.,experts,discuss,ongoing,developments,education.",REAL
R175,New Report on Economic Growth,"question,get,look,process,increase,dark,student.,experts,discuss,ongoing,developments,economic,growth.",REAL
